way_id;change_type;category;attribute;value_old;value_new;name;highway;length_m;confidence;note;speed_kph_old;speed_kph_new;speed_delta
909627411;attr_changed;classification;highway;secondary_link;trunk_link;;trunk_link;214.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
909627412;attr_changed;classification;highway;secondary_link;trunk_link;;trunk_link;276.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
910852528;attr_changed;classification;highway;secondary_link;tertiary_link;;tertiary_link;17.9;high;;;;
911530402;attr_changed;classification;highway;secondary;tertiary;Křesomyslova;tertiary;196.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
913872168;attr_changed;classification;highway;secondary;tertiary;Ryšavého;tertiary;219.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
913872170;attr_changed;classification;highway;secondary;tertiary;Ryšavého;tertiary;27.9;high;;;;
914132007;attr_changed;classification;highway;secondary_link;secondary_link|trunk_link;;secondary_link|trunk_link;196.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
917404435;attr_changed;classification;highway;secondary|secondary_link;tertiary|tertiary_link;Na Slupi;tertiary|tertiary_link;97.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
917404437;attr_changed;classification;highway;secondary;tertiary;Na Slupi;tertiary;121.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
917414934;attr_changed;classification;highway;secondary;tertiary;Křesomyslova;tertiary;92.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
921437958;attr_changed;classification;highway;secondary;tertiary;náměstí Hrdinů;tertiary;78.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
922431276;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;144.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
922431284;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;16.8;high;;;;
922839778;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;134.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
922839802;attr_changed;classification;highway;trunk;secondary|trunk;5. května;secondary|trunk;284.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923139375;attr_changed;classification;highway;primary;secondary;Sokolská;secondary;40.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923183938;attr_changed;classification;highway;primary;secondary;Karlovo náměstí;secondary;115.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923307009;attr_changed;classification;highway;secondary;tertiary;Vídeňská;tertiary;84.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923307012;attr_changed;classification;highway;secondary;tertiary;Vídeňská;tertiary;391.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923307013;attr_changed;classification;highway;secondary;tertiary;Vídeňská;tertiary;391.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923307017;attr_changed;classification;highway;secondary;tertiary;Vídeňská;tertiary;674.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923307018;attr_changed;classification;highway;secondary;tertiary;Vídeňská;tertiary;674.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
923428376;attr_changed;classification;highway;primary;secondary;Jiráskovo náměstí;secondary;14.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
926289766;attr_changed;classification;highway;primary;secondary;K Barrandovu;secondary;59.2;high;;;;
926289767;attr_changed;classification;highway;primary;secondary;K Barrandovu;secondary;11.8;high;;;;
926289773;attr_changed;classification;highway;primary;secondary|trunk_link;K Barrandovu;secondary|trunk_link;325.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
931818531;attr_changed;classification;highway;primary;secondary;Patočkova;secondary;231.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
932334477;attr_changed;classification;highway;tertiary;secondary|tertiary;Přetlucká;secondary|tertiary;155.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
936068929;attr_changed;classification;highway;primary_link;trunk_link;;trunk_link;224.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
936305289;attr_changed;classification;highway;primary;primary|trunk;Průmyslová;primary|trunk;371.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
936378024;attr_changed;classification;highway;primary;primary|trunk;Průmyslová;primary|trunk;843.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
939465653;attr_changed;classification;highway;secondary;tertiary;Na Pankráci;tertiary;11.1;high;;;;
939470228;attr_changed;classification;highway;secondary;tertiary;Na Strži;tertiary;144.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
939470230;attr_changed;classification;highway;secondary;tertiary;Na Strži;tertiary;198.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
939800878;attr_changed;classification;highway;primary;trunk;Průmyslová;trunk;1587.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
939807399;attr_changed;classification;highway;primary;trunk;Průmyslová;trunk;39.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
940528090;attr_changed;classification;highway;primary;primary|trunk;Průmyslová;primary|trunk;843.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
941507322;attr_changed;classification;highway;secondary;tertiary;nábřeží Edvarda Beneše|Štefánikův most;tertiary;310.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
944736084;attr_changed;classification;highway;secondary;tertiary;Dvořákovo nábřeží|nábřeží Ludvíka Svobody;tertiary;231.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
946523391;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;153.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
946530190;attr_changed;classification;highway;secondary;tertiary;Generála Šišky;tertiary;218.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
946530191;attr_changed;classification;highway;secondary;tertiary;Generála Šišky;tertiary;218.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
946530193;attr_changed;classification;highway;secondary;tertiary;Generála Šišky;tertiary;291.9;high;;;;
946530194;attr_changed;classification;highway;secondary;tertiary;Generála Šišky;tertiary;271.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
947661050;attr_changed;classification;highway;secondary;tertiary;Na Pankráci;tertiary;83.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
948515090;attr_changed;classification;highway;primary;secondary;most Barikádníků;secondary;212.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
948515091;attr_changed;classification;highway;primary;secondary;most Barikádníků;secondary;212.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
951415307;attr_changed;classification;highway;secondary;tertiary;Na Pankráci;tertiary;272.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
951415311;attr_changed;classification;highway;secondary;tertiary;Na Pankráci;tertiary;267.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
951415312;attr_changed;classification;highway;secondary;tertiary;Na Pankráci;tertiary;267.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
951415313;attr_changed;classification;highway;secondary;tertiary;Na Pankráci;tertiary;236.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
951415315;attr_changed;classification;highway;secondary;tertiary;Na Pankráci;tertiary;226.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
953716353;attr_changed;classification;highway;secondary;tertiary;Na Strži;tertiary;134.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
955615704;attr_changed;classification;highway;secondary;tertiary;Modřanská;tertiary;27.2;high;;;;
955615705;attr_changed;classification;highway;secondary;tertiary;Modřanská;tertiary;316.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
955615706;attr_changed;classification;highway;secondary;tertiary;Modřanská;tertiary;313.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
955615707;attr_changed;classification;highway;secondary;tertiary;Modřanská;tertiary;492.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
957186956;attr_changed;classification;highway;primary;primary_link;Čuprova;primary_link;289.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
957186957;attr_changed;classification;highway;primary;primary_link;Čuprova;primary_link;289.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
957190607;attr_changed;classification;highway;primary;secondary;Hlávkův most|Wilsonova;secondary;483.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
958676850;attr_changed;classification;highway;tertiary;secondary;Rabakovská;secondary;865.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
958676851;attr_changed;classification;highway;tertiary;secondary;Rabakovská;secondary;865.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
962420208;attr_changed;classification;highway;primary;secondary|trunk_link;K Barrandovu;secondary|trunk_link;676.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
962420209;attr_changed;classification;highway;primary;secondary;K Barrandovu;secondary;852.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
962422558;attr_changed;classification;highway;primary;secondary;K Barrandovu;secondary;26.9;high;;;;
962422559;attr_changed;classification;highway;primary;secondary;K Barrandovu;secondary;463.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
964685785;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;445.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
964715686;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;39.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
964715687;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;52.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
964715688;attr_changed;classification;highway;primary_link;secondary_link;Ke Štvanici;secondary_link;42.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
964715689;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;64.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
964715690;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;64.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
968876527;attr_changed;classification;highway;secondary;tertiary;Podolské nábřeží;tertiary;235.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
968876528;attr_changed;classification;highway;secondary;tertiary;Podolské nábřeží;tertiary;167.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
968876529;attr_changed;classification;highway;secondary;tertiary;Podolské nábřeží;tertiary;893.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
968876531;attr_changed;classification;highway;secondary;tertiary;Podolské nábřeží;tertiary;826.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
969583036;attr_changed;classification;highway;secondary;tertiary;Na Strži;tertiary;183.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921714;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;219.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921716;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;445.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921717;attr_changed;classification;highway;primary;trunk;;trunk;117.2;high;;;;
974921718;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;351.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921719;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;351.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921720;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;351.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921721;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;2071.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921722;attr_changed;classification;highway;primary;trunk;;trunk;129.8;high;;;;
974921723;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;60.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921724;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;117.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921725;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;1835.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
974921726;attr_changed;classification;highway;primary;trunk;Strakonická;trunk;1648.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
